customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,date_joined,customer_segment,lifetime_value
CUST_000291,Caroline,Bailey,hunterdaniel@example.org,435.295.6164,"6574 Ethan Cape Suite 290, New Jasonmouth, NY 94318",Shelbyfurt,Pennsylvania,04773,USA,2024-12-13,Regular,1747.03
CUST_000292,Jessica,James,friedmansusan@example.org,001-989-986-8180,"435 Lauren Lake, South Leslie, DE 91343",South Jessica,Nebraska,47933,USA,2023-09-21,Budget,4010.9
CUST_000293,Michael,Wagner,denise93@example.com,(339)328-3692x94455,"732 Smith Crest, Bakerside, VT 62086",East Mollychester,Alaska,90946,USA,2023-11-28,Budget,908.72
CUST_000294,Veronica,Anderson,wstrong@example.org,(783)941-5599x9101,"PSC 7647, Box 2298, APO AE 20457",New Brittanymouth,Missouri,42501,USA,2024-06-26,Regular,4605.75
CUST_000295,Gregory,Sharp,shirley13@example.com,450.498.8986x4565,"8499 Garcia Haven, North Keith, NM 58030",East Keith,Kentucky,79952,USA,2025-02-26,Budget,2717.21
CUST_000296,Daniel,Hall,donald38@example.net,001-820-990-8830x70534,"1176 Baker Way Apt. 415, Lake Lauraland, MD 21043",Joshuahaven,Utah,10211,USA,2025-01-20,Regular,3000.27
CUST_000297,Hailey,Mcclain,hamiltonsarah@example.net,938-400-3296x33472,"31830 Jones Point Apt. 206, Christinashire, IA 84087",Toddburgh,Maryland,30895,USA,2025-05-31,Budget,232.8
CUST_000298,Kelly,Washington,iharper@example.com,713-314-6753x6127,"277 Mcdaniel Burgs Suite 483, Brownmouth, KS 88973",Robertmouth,Nevada,52756,USA,2024-02-09,Budget,2200.2
CUST_000299,Rita,Adams,matthewcardenas@example.com,263.292.8319x952,"558 Diana Path, West Amanda, GA 70716",Heathbury,Maine,21656,USA,2025-06-28,Regular,990.47
CUST_000300,Nathaniel,Gutierrez,shelbyjohnson@example.org,001-681-386-7024x40330,"624 Charles Parkways Suite 008, North Jill, WY 51766",Port Catherine,Maryland,42932,USA,2024-06-16,Regular,1957.61
CUST_000301,William,Johnson,stephen14@example.net,001-676-946-1368,"0765 Shaun Ports, South Kelliemouth, MN 62996",Lake Lanceberg,South Dakota,11463,USA,2023-10-04,Premium,2328.03
CUST_000302,Ann,Clark,fwatkins@example.org,(297)789-3074x6452,"43878 Edwards Run Apt. 577, North Ronaldland, MS 17184",East Aprilville,Hawaii,26370,USA,2024-06-25,Regular,3830.03
CUST_000303,Molly,Wilson,osimpson@example.net,728.466.0416x4485,"589 Kennedy Fords, Saraberg, GA 69232",Smithchester,Idaho,20207,USA,2024-07-21,Regular,1463.46
CUST_000304,Carlos,Rowland,jacqueline31@example.net,751.209.7921x583,"PSC 4469, Box 4596, APO AA 74047",North Brittany,Connecticut,96269,USA,2024-01-06,Regular,1336.13
CUST_000305,Joshua,Baker,martinezalexa@example.net,001-365-499-9497x32033,"51028 Coleman Mountains Suite 481, New Phillip, WI 51033",Kellyhaven,Massachusetts,70059,USA,2023-09-20,Premium,2404.5
CUST_000306,Nicole,Wilkinson,soniabass@example.net,(768)477-4186,"5639 Patrick Fall Apt. 375, North Brenda, MA 12835",Ruthhaven,Alabama,80032,USA,2024-02-19,Budget,2743.15
CUST_000307,Arthur,Hill,ssanders@example.net,340-290-7977x278,"221 Flowers Crest, South Danaton, MD 13277",Tonyaborough,Tennessee,80979,USA,2025-02-13,Regular,1198.69
CUST_000308,Allen,Hood,rachael29@example.net,(480)966-0138x241,"862 Larry Points, Davidmouth, OK 91765",New Sarahland,Delaware,12371,USA,2023-12-10,Premium,3928.04
CUST_000309,Jessica,Lopez,wangkristina@example.org,+1-657-413-4324x0642,"34324 Wolfe Greens Apt. 759, Michaelhaven, NV 83210",North Stephanie,Pennsylvania,51052,USA,2023-11-19,Budget,297.26
CUST_000310,Amanda,Clark,zreed@example.net,235-388-4183x4374,"2795 Elliott Shoals, West Jacquelinestad, VI 01536",South Thomas,Michigan,85420,USA,2025-06-22,Premium,4753.1
CUST_000311,Craig,Gentry,francisco82@example.org,797.999.6673x459,"38166 Finley Locks Apt. 282, Oliviahaven, ID 74948",East Elizabeth,Arkansas,12349,USA,2024-03-18,Premium,4212.22
CUST_000312,Laura,Thomas,stephen27@example.org,+1-723-224-4123x36132,"78637 Guerra Squares Apt. 162, Kathrynberg, MO 43376",Lorichester,Rhode Island,52123,USA,2024-09-08,Budget,846.67
CUST_000313,Charles,Freeman,walkercharlotte@example.org,(555)280-9961x327,"56262 Collins Spring Suite 046, East Raymond, NC 14451",Drakestad,Utah,96533,USA,2023-10-08,Premium,2420.45
CUST_000314,Diana,Sullivan,martindavid@example.net,(770)976-6046x4197,"26861 Adam Station Suite 389, Grahammouth, LA 05723",Port Tracystad,Arkansas,79056,USA,2025-01-05,Premium,2863.45
CUST_000315,Mike,Simmons,katie08@example.com,(345)760-7540,"21812 Cynthia Meadows Suite 579, Port Rebecca, VA 69124",Williamsmouth,Mississippi,05519,USA,2023-11-12,Premium,2378.67
CUST_000316,Chelsea,Cummings,reyestina@example.org,546-260-2416x13944,"64248 Cassandra Falls Suite 406, North Kimberly, TN 17509",Josephmouth,Connecticut,29510,USA,2024-01-12,Regular,3857.8
CUST_000317,Andrew,Nguyen,carrjessica@example.net,796.795.8678x055,"7382 Scott Bypass, Lake Tommystad, CO 27705",Kevinmouth,New Hampshire,88909,USA,2024-07-19,Premium,3068.87
CUST_000318,Anthony,Weber,claudiacunningham@example.com,001-504-587-3682x69116,"Unit 9422 Box 6865, DPO AE 55312",Luisstad,South Dakota,14347,USA,2024-12-18,Budget,3619.95
CUST_000319,Nicole,Horne,wayne86@example.org,(477)347-2264x0857,"6309 Dillon River Apt. 996, West Chelseaburgh, OK 82485",Cohenstad,Alaska,97882,USA,2024-10-31,Premium,4827.13
CUST_000320,Nicole,Valdez,melissamartin@example.com,001-932-573-5241x0397,"27819 Wiggins Estate Apt. 710, Lake Ericahaven, NJ 51005",Port Robertview,Virginia,70931,USA,2023-10-23,Premium,2935.56
CUST_000321,Jennifer,Lawson,gonzalesmaria@example.org,360-456-8761x1249,"37341 May Cliffs Suite 734, Kennethmouth, MA 59532",Ashleyton,Wisconsin,18853,USA,2023-11-13,Regular,2921.4
CUST_000322,Aimee,Johnson,anna44@example.net,(694)877-4222,"39429 Jordan Stravenue, Woodsburgh, MI 84891",New Melissa,Massachusetts,69095,USA,2024-05-07,Regular,2043.61
CUST_000323,Nicholas,Howe,monicaolson@example.com,(701)953-4332x4913,"833 Beck Locks, West Williamview, OH 70592",Port Brianshire,North Dakota,33003,USA,2024-01-28,Budget,1071.82
CUST_000324,Jonathan,Stevenson,jeremylove@example.org,6942841312,"977 Amanda Tunnel, West Kristyland, ID 63192",South Christopherborough,Connecticut,71590,USA,2024-10-21,Budget,3484.01
CUST_000325,Jason,Freeman,perkinsmichelle@example.org,001-773-999-7046x9472,"8354 Garrett Creek Apt. 705, Simpsonburgh, CA 57126",Codymouth,Michigan,84109,USA,2025-01-05,Budget,1289.96
CUST_000326,Amanda,White,hinesjason@example.net,858-471-4939x2523,"8796 Perez Greens, Michaelport, MN 19504",Matthewstad,West Virginia,41834,USA,2024-07-05,Budget,3885.16
CUST_000327,Kyle,Elliott,zsmith@example.org,(852)774-0334x45056,"98741 John Islands, Davidshire, NJ 06530",Wattsfort,Kansas,37219,USA,2024-11-04,Budget,3042.02
CUST_000328,Brenda,Brown,bowmanjoshua@example.com,541.372.1562x294,"848 Norris Dam Apt. 557, East Manuel, IN 60899",Masonview,Kentucky,79618,USA,2025-02-21,Premium,4001.51
CUST_000329,Sarah,Taylor,zsimmons@example.com,7809850960,"119 Terri Tunnel Apt. 828, New Sandraborough, WV 10080",Meyersmouth,New Hampshire,97354,USA,2023-11-17,Budget,3934.91
CUST_000330,Debra,Jones,shawn60@example.com,001-840-496-0035,"587 Kayla Ports, Patriciashire, FL 25253",East Kyle,Connecticut,03938,USA,2024-09-08,Regular,2710.45
CUST_000331,Carolyn,Kirk,amberblevins@example.com,333-834-2643x35027,"0776 Jamie Light, North Tanyahaven, PW 76300",East Katherineville,New York,97578,USA,2024-11-02,Budget,1915.8
CUST_000332,Michael,Cowan,flee@example.net,(774)781-7006x661,"USS Hamilton, FPO AP 39913",Lake Christopher,Tennessee,51577,USA,2025-06-01,Budget,3272.96
CUST_000333,Thomas,Bean,jessica50@example.org,229.202.8227,"459 Morrow Manor, East Sharon, FL 97752",West Natasha,Delaware,21783,USA,2023-08-14,Premium,4262.92
CUST_000334,Tyler,Torres,regina49@example.com,8054070260,"3161 Tanya Mountain, Chaseside, NV 18117",West Thomasview,Florida,42821,USA,2024-12-12,Regular,617.14
CUST_000335,Amber,Krueger,woodskaitlyn@example.net,823.682.2311,"34245 Barnett Pike, Kathleenberg, MD 55816",Donnashire,West Virginia,04986,USA,2025-02-21,Regular,3214.37
CUST_000336,Rebecca,Cruz,bauertiffany@example.org,(903)726-5097,"3794 Wilson Harbors Suite 524, Lindsayfort, WI 72446",Alvaradomouth,Wisconsin,68536,USA,2024-02-11,Regular,3565.81
CUST_000337,Bryan,Diaz,oconnelldavid@example.org,411.884.2547x681,"30358 Anna Pines, Port Amandaside, IN 91424",West Erik,Utah,22211,USA,2024-11-26,Regular,963.07
CUST_000338,Cynthia,Montgomery,amberfriedman@example.com,940.764.6867,"14843 Brian Loop Apt. 272, South Kristie, SD 55421",Vargasbury,Minnesota,09745,USA,2024-01-13,Budget,4830.82
CUST_000339,Tabitha,Hill,vmartinez@example.net,+1-923-572-4501x84819,"89721 Hutchinson Canyon Suite 417, Richardsfort, WV 38656",New Dakota,Washington,79578,USA,2024-10-29,Regular,3117.97
CUST_000340,Michelle,Allen,bcopeland@example.com,7143448564,"97396 Garcia Tunnel Suite 899, Obrienfurt, AZ 79362",New Maryville,Oregon,12941,USA,2023-10-21,Budget,3895.74
CUST_000341,Tammy,Allen,tochoa@example.net,2575798066,"514 Pham Stream, Atkinsonview, MI 90024",Michaelbury,Louisiana,58960,USA,2025-03-21,Regular,2234.32
CUST_000342,Brandon,Ellis,kayla23@example.net,001-685-365-2715x59835,"PSC 1659, Box 7263, APO AA 93220",Bellmouth,Mississippi,99430,USA,2023-11-22,Budget,3003.13
CUST_000343,Susan,Morris,lopezlance@example.net,001-884-688-2691x311,"562 Garcia Street Suite 991, Yvonnemouth, GU 05845",New Eric,Louisiana,03955,USA,2024-08-09,Regular,4273.39
CUST_000344,Jeffrey,Neal,johnperez@example.net,820.543.0977,"964 Lara Greens Suite 553, Amberland, UT 18129",Michellebury,Ohio,76386,USA,2023-10-30,Premium,1466.75
CUST_000345,Colin,Lowery,gnichols@example.net,958.937.4907,"08780 Woods Squares, North Evelyn, CA 94724",Ashleytown,Virginia,78847,USA,2024-08-06,Regular,1294.93
CUST_000346,Ryan,Duran,valerielewis@example.com,284-753-9862x8950,"186 Jessica Gateway, Port Howard, SD 65378",West Christopherfurt,Oregon,92373,USA,2025-01-04,Regular,2892.26
CUST_000347,Paul,Russell,vtaylor@example.org,645-826-4712,"157 Alexandria Brooks Apt. 805, East Aaronhaven, AL 01111",Paultown,Oregon,74342,USA,2024-05-08,Budget,1957.05
CUST_000348,Michele,Sosa,danajimenez@example.net,451.429.5927,"90814 Rodriguez Springs Apt. 982, South Jamesberg, RI 44724",Mcfarlandside,Missouri,59212,USA,2023-10-20,Premium,2522.1
CUST_000349,Elizabeth,Jones,michaelallen@example.com,360.750.7918,"PSC 9988, Box 6834, APO AA 18258",Gallagherport,South Dakota,56379,USA,2024-05-30,Regular,991.02
CUST_000350,Ryan,Miller,henrymarc@example.com,+1-464-774-0803x149,"46358 Madison Spur, Rodgershaven, PR 23869",Erinton,Indiana,13431,USA,2024-07-11,Premium,1838.64
CUST_000351,Stephanie,Stafford,charles37@example.org,001-590-706-3140,"Unit 6356 Box 0229, DPO AE 81996",Nicolechester,Utah,75282,USA,2025-01-23,Regular,1767.66
CUST_000352,Michelle,Sims,shelbyvaldez@example.com,(406)566-4374x90607,"27128 Jackson Streets, Stephaniefurt, LA 70789",Justinshire,Kentucky,14721,USA,2025-03-04,Budget,3535.8
CUST_000353,David,Carson,stephaniepeters@example.com,228.807.7113,"69572 Harper Canyon, Port Jason, MD 06236",East Matthewview,Idaho,46391,USA,2024-07-14,Regular,2823.38
CUST_000354,James,Schneider,sjames@example.net,532-635-7071,"501 Robert Place, New Jennifermouth, MN 05538",North Gabrielle,Alabama,50467,USA,2023-07-24,Budget,4745.51
CUST_000355,Anna,Cervantes,vincentkathleen@example.org,001-881-907-9649,"PSC 3794, Box 5772, APO AA 70815",Jeffreyport,South Dakota,96311,USA,2023-12-04,Premium,1282.64
CUST_000356,Sylvia,Price,nicole50@example.com,820-976-8362x5366,"7555 Anderson Pines Apt. 333, Port Jessica, WY 81618",Rachelside,Wisconsin,54005,USA,2024-05-08,Regular,2494.03
CUST_000357,Dawn,Lewis,theodoredaniels@example.com,996-203-3582x6862,"249 Danielle Ports Apt. 265, Sanchezberg, WV 64291",Cherylhaven,West Virginia,82825,USA,2025-06-01,Premium,3483.99
CUST_000358,Austin,Davis,milleralan@example.org,915-753-2341x59597,"1822 Robert Place Suite 288, Gravesview, UT 33189",Lake Soniamouth,Connecticut,99548,USA,2023-08-21,Budget,3588.03
CUST_000359,Derek,James,xwoods@example.org,001-757-799-2707,"Unit 5122 Box 9462, DPO AE 88175",Lake Malik,Virginia,11389,USA,2024-04-22,Regular,3985.37
CUST_000360,Carrie,Lloyd,howellbrittany@example.org,(643)684-8075x203,"0471 Arnold Curve Apt. 904, Gonzalezfort, MS 51408",Lake Emilyfurt,Michigan,48577,USA,2025-04-05,Premium,1541.75
CUST_000361,William,Chaney,vrussell@example.org,(348)237-4417x158,"12512 Kimberly Way, North Jennifermouth, VI 81432",East Brandimouth,South Dakota,43872,USA,2025-03-23,Regular,3489.76
CUST_000362,Elizabeth,Salazar,padillajames@example.net,321-810-6330,"3792 Roberts Springs, South Jacksontown, CO 23550",West Douglas,Ohio,75924,USA,2023-12-16,Regular,3353.4
CUST_000363,Holly,Warner,lopezmelinda@example.org,(869)649-6843,"044 Calvin Circles, Cooperton, RI 99545",Millermouth,Alabama,98053,USA,2024-12-26,Regular,2418.98
CUST_000364,Christopher,Chapman,helen91@example.net,557-457-5747x583,"7756 Melton Mountain Suite 226, Herringberg, WY 42014",Fritzberg,Montana,48435,USA,2023-08-01,Budget,1784.41
CUST_000365,Ryan,Roth,edwardshah@example.org,906-872-4530,"37976 Valentine Estate Suite 051, West Janiceport, FL 31322",Larachester,New York,02200,USA,2024-03-17,Budget,2796.9
CUST_000366,Crystal,Morgan,gabriella69@example.org,+1-928-745-5259x710,"3574 Ray Isle, East Tammy, WY 83427",Lake Brittany,Kansas,33150,USA,2024-08-04,Regular,3543.99
CUST_000367,Anna,Zamora,william16@example.org,+1-651-487-7941x763,"3305 Summers Orchard, Port Joseph, MD 64031",Cassandraside,Illinois,85152,USA,2023-12-15,Regular,1602.45
CUST_000368,Susan,Harper,phillipsbruce@example.org,884.336.6044x32400,"6829 Blake Coves, Stephenborough, VT 80001",Mitchellshire,Florida,42811,USA,2023-08-04,Premium,691.21
CUST_000369,David,Parrish,uwood@example.net,(280)265-6259x0459,"1122 Alexandra Station, North Karen, MI 44824",South Matthewland,New York,53003,USA,2024-09-17,Premium,1646.18
CUST_000370,Bryan,Butler,jneal@example.org,272.214.3308,"0033 Stephanie Dam, Marcusfurt, AK 67380",Travischester,Oklahoma,09408,USA,2023-08-22,Budget,2725.73
CUST_000371,James,Johnson,brandismith@example.net,295-682-6328,"623 Cook Islands Suite 614, Johnsonhaven, WI 53675",East Daniel,Missouri,14490,USA,2025-02-17,Budget,1007.23
CUST_000372,Sarah,Harris,marissa39@example.com,(470)739-4380x403,"576 Samantha Neck Suite 319, North Melissaton, PR 01970",Sarahport,New Hampshire,50494,USA,2025-02-07,Premium,3719.16
CUST_000373,Ashley,Moore,richardsondebbie@example.com,001-551-346-0401x4247,"PSC 0720, Box 1137, APO AP 91585",Josephshire,New Mexico,08795,USA,2025-02-09,Regular,3650.47
CUST_000374,Heather,Lewis,bgregory@example.org,667.262.0901x4473,"70096 Conner Stravenue, West Michaelstad, NH 62429",West Donna,Mississippi,95685,USA,2024-09-21,Budget,3024.27
CUST_000375,Amber,Flores,richard96@example.com,454.727.8656x194,"PSC 7782, Box 0582, APO AP 45281",Port Lauren,Florida,27477,USA,2025-04-22,Premium,4179.88
CUST_000376,Heather,Miller,ggilmore@example.net,7819904823,"686 Barbara Summit Suite 137, Port Heather, WV 25185",Port Tanyaville,New York,19421,USA,2025-07-02,Regular,1214.67
CUST_000377,Charles,Clements,katelynturner@example.org,+1-413-300-0413,"65609 Cooper Landing Apt. 469, Reidshire, AZ 89514",Rowlandfort,Massachusetts,46572,USA,2023-08-15,Premium,1581.11
CUST_000378,Jonathan,Wells,xmullins@example.org,(399)557-0607x17481,"6539 Johnson Inlet, Robinsonchester, CT 01850",New Michelle,Wyoming,04201,USA,2025-07-17,Budget,2717.26
CUST_000379,William,Jones,steventerry@example.com,+1-604-491-8727,"1213 Tucker Avenue Suite 260, Ianmouth, VI 90027",Perezmouth,Vermont,15717,USA,2023-10-08,Regular,323.03
CUST_000380,Frank,Anderson,kimmichael@example.net,(308)358-1670x46861,"6832 Andrew Corners Apt. 378, Angelafort, CA 86518",New Robert,Oklahoma,05711,USA,2024-01-18,Premium,2811.46
CUST_000381,James,Evans,dsmith@example.net,7185498042,"77731 Paul Roads, East Elizabethhaven, FL 09413",Palmerland,Oregon,22092,USA,2024-01-29,Budget,4726.04
CUST_000382,Courtney,Gutierrez,sharon46@example.org,001-860-456-0356x79327,"1690 Jones Corner Apt. 054, Campbellmouth, ME 70662",Samanthafort,North Carolina,64436,USA,2024-05-16,Budget,4355.46
CUST_000383,Katherine,Franco,taylordavis@example.com,588-591-4444x98355,"58644 Santiago Field Apt. 435, Jamesmouth, OR 68673",North Jenny,Maine,84202,USA,2024-01-29,Regular,602.68
CUST_000384,Jamie,Tyler,isaac75@example.org,(874)897-8524x9141,"7789 Dixon Manor, West Brent, NE 82828",Larsonfort,Nevada,51210,USA,2024-03-21,Premium,2912.91
CUST_000385,David,White,kathleen00@example.org,218-384-2163x090,"6333 Reilly Knoll Apt. 208, Kathrynburgh, AS 50737",New Christina,Hawaii,12451,USA,2024-10-07,Regular,2445.7
CUST_000386,Joy,Irwin,lisa11@example.org,(833)979-2234x10346,"67726 Johnson Track, Jamiefort, NE 69174",Marcfort,North Carolina,81193,USA,2024-05-18,Regular,1003.38
CUST_000387,Mary,Obrien,drew19@example.net,+1-962-263-3556x43436,"170 Armstrong Lake, Smithchester, VA 58870",Davisview,Minnesota,30458,USA,2024-02-16,Premium,1337.14
CUST_000388,Michael,Osborn,omoore@example.net,+1-289-683-0650x3121,"2426 Pitts Ferry Apt. 642, East Monicaton, OK 86303",West Amy,Nevada,22511,USA,2024-01-21,Regular,659.03
CUST_000389,Andre,Ali,jonescraig@example.org,+1-517-285-2282,"8088 Phillip Expressway, South Ericberg, IA 80319",Audreyview,New Jersey,32717,USA,2024-07-09,Premium,2063.47
CUST_000390,Gregory,Rodriguez,fernandoobrien@example.org,862-904-7876,"USNV Hartman, FPO AP 94657",Waltonhaven,Nebraska,22376,USA,2024-08-15,Premium,2927.4
CUST_000391,Michaela,Martinez,clarkcarol@example.com,519-866-6450x5730,"9246 Douglas Forks, Kingfurt, NH 93940",Watsonborough,New Jersey,17594,USA,2024-06-08,Budget,362.68
CUST_000392,Susan,Sanchez,pennylivingston@example.com,(905)276-6194x588,"USCGC Jones, FPO AA 25860",Sandraburgh,Alabama,13778,USA,2023-11-12,Premium,4074.6
CUST_000393,Julie,Hoffman,johnsonjeffery@example.net,(207)365-9759x545,"8089 Yolanda Drives Suite 574, East Kathleen, ID 12715",Hillbury,Arizona,06269,USA,2024-03-13,Regular,517.39
CUST_000394,Alexander,Anderson,ahudson@example.org,(489)943-0120x47137,"9574 Welch Islands Apt. 984, East Lisa, NE 63860",Markhaven,Maryland,65889,USA,2025-02-03,Premium,680.41
CUST_000395,Vickie,Williams,laurie41@example.org,+1-733-837-2188,"541 Francisco Orchard Apt. 506, Briggsberg, MT 62520",West Sharonville,Maryland,31392,USA,2024-08-02,Regular,3070.96
CUST_000396,Natasha,Vasquez,zchapman@example.com,843.392.5295,"028 Vasquez Course, North Aaron, HI 04785",West Tonya,Mississippi,89464,USA,2025-01-04,Budget,1205.87
CUST_000397,Samantha,Graves,williamspatricia@example.com,809-910-9032,"819 Taylor Mountain Suite 281, Obrienport, AZ 52063",Elizabethfort,New Hampshire,47523,USA,2024-08-20,Budget,1963.85
CUST_000398,Kirk,Valdez,pbutler@example.com,+1-953-437-2201x09121,"5593 Graham Crossing, Sharonborough, MH 62527",West Ericborough,Minnesota,09159,USA,2023-08-28,Regular,1557.03
CUST_000399,Anthony,Farrell,perry77@example.net,(357)925-6592x0246,"02389 Krueger Flats Apt. 600, Jenniferstad, MA 00859",South Kelseyhaven,Illinois,28165,USA,2023-11-13,Budget,4951.15
CUST_000400,Marvin,Hopkins,alyssa89@example.net,+1-736-207-9848x704,"6799 Sandra Village, South Joseph, MH 85967",Port Jeromeshire,Kentucky,52249,USA,2024-02-13,Regular,2886.28
CUST_000401,Adam,Perez,stephaniecole@example.com,6602148860,"841 Sara Loaf, Gregoryborough, AL 90296",Millerbury,New Mexico,03212,USA,2023-10-07,Premium,3087.19
CUST_000402,David,Curry,gary44@example.com,(363)325-1448,"Unit 1031 Box 4217, DPO AA 16418",Dixonfort,Texas,81027,USA,2024-02-23,Budget,586.24
CUST_000403,Kristen,Kelly,gomezpaul@example.org,+1-440-591-1225,"56618 Lewis Field Suite 913, Grantmouth, MS 42734",Jameston,Arizona,59864,USA,2023-12-15,Premium,3165.02
CUST_000404,Adam,Kelly,deborah60@example.com,712.319.8819x277,"534 Carter Walks, North Sheilaberg, UT 34354",Kiddview,Michigan,54506,USA,2023-09-17,Regular,3336.1
CUST_000405,Theresa,Cox,tparker@example.com,3047521289,"5129 Brandi Common Apt. 044, Port Jennifershire, VI 91003",Rebeccaport,Connecticut,53408,USA,2025-02-25,Premium,1275.34
CUST_000406,Sarah,Collins,vdavis@example.com,001-302-611-9017x0756,"52291 Thomas Stream, East Joann, GU 89950",South Adam,North Dakota,36324,USA,2024-10-11,Budget,467.82
CUST_000407,Laura,Parsons,travisyoung@example.com,896.638.4526,"649 Smith Crescent, Garzaview, UT 17303",Port Danielle,Delaware,88453,USA,2024-01-31,Premium,2101.74
CUST_000408,David,Williams,juliesimon@example.net,(523)941-9031x0615,"5668 Ramos Flats, East Paul, ID 87776",South Tracy,Louisiana,57838,USA,2023-08-29,Budget,3009.67
CUST_000409,Johnny,Hamilton,bryansmall@example.org,001-278-943-6142x4426,"754 Shannon Spurs, Maryfurt, KY 21532",Walkerberg,Alaska,31227,USA,2024-12-04,Regular,259.94
CUST_000410,Todd,Robinson,danielgriffith@example.net,614-584-6019x134,"780 Susan Islands, Bradleytown, NJ 25852",North Jessica,Washington,56186,USA,2024-02-02,Regular,3564.08
CUST_000411,Heather,Nelson,courtneysantiago@example.net,001-795-216-7933,"3857 Ryan Points Apt. 119, East Robert, AZ 27365",Gutierrezland,Connecticut,89755,USA,2024-09-20,Budget,4312.07
CUST_000412,Scott,Taylor,jefferydavis@example.com,7965149731,"9830 Barker Plains, Lake Katherine, VA 01334",Montoyaborough,Nebraska,43852,USA,2023-10-07,Premium,3468.19
CUST_000413,Christopher,Aguilar,aaron55@example.com,+1-420-519-0432,"33247 Dorothy Fork, North David, PW 95405",West Courtney,Wisconsin,39769,USA,2025-04-30,Regular,3960.36
CUST_000414,Gloria,Moore,basserik@example.com,4255082611,"63248 Mercado Estate Apt. 762, Ramirezview, PA 28569",East Richardfurt,Wyoming,70683,USA,2024-07-17,Budget,2989.97
CUST_000415,Sara,Baxter,hogandavid@example.org,481.587.6920,"89813 Matthew Plain, West Joseside, DC 23872",South Tracyborough,Florida,29403,USA,2025-01-14,Premium,2183.18
CUST_000416,Daisy,Holmes,ujones@example.net,+1-215-272-4500,"015 Katherine Valley, North Haileyfort, AS 13380",Bowersside,Tennessee,49199,USA,2023-09-04,Budget,1201.57
CUST_000417,Kristin,Goodman,ballvanessa@example.com,(918)644-4218x2998,"24890 Gray Canyon, Mcdonaldton, PA 06904",Lake Josebury,Missouri,45766,USA,2024-11-27,Premium,4551.22
CUST_000418,Matthew,Ward,alyssa66@example.net,236-724-8355,"608 Colleen Center, Clarkchester, PA 81006",Montgomerytown,Wyoming,82342,USA,2025-03-17,Premium,449.91
CUST_000419,Daisy,Mays,davidbrown@example.org,664-481-8804,"3836 Allison Circles Suite 432, East Heatherport, VA 22897",Rickeyburgh,Alaska,32314,USA,2025-06-04,Premium,3983.88
CUST_000420,Robert,Love,jennifer86@example.org,444-717-0646,"USNV Todd, FPO AE 24957",Kramerstad,Michigan,71734,USA,2025-01-02,Budget,3769.89
CUST_000421,Jacob,Lee,barnettterry@example.com,(444)689-8803x15388,"9050 Mcdaniel Centers, Johnborough, IL 47039",Port Alicia,Pennsylvania,41798,USA,2025-06-07,Budget,4613.84
CUST_000422,Jenna,Foster,lindsayshaffer@example.org,597-587-1809,"3265 Benjamin Lodge, Lake Chaseland, PW 98810",Changmouth,Missouri,12993,USA,2024-07-14,Regular,709.33
CUST_000423,Susan,Garrison,smithjack@example.org,2915561829,"7449 Susan Mall Apt. 936, Chelseastad, DC 08095",West Cassandraville,North Dakota,84293,USA,2025-03-12,Budget,1590.05
CUST_000424,Bailey,Rodriguez,jeremiah68@example.com,509-926-3223x99821,"1140 Anderson Plain Suite 050, Johnfurt, NE 57565",New Heatherville,West Virginia,17381,USA,2024-06-17,Regular,4719.11
CUST_000425,Kimberly,Smith,acevedonancy@example.org,335.466.9106x27153,"5068 Ryan Coves Suite 768, New Jason, NC 35075",Karaton,Delaware,32233,USA,2024-03-14,Budget,2745.91
CUST_000426,Peggy,Smith,vdeleon@example.com,778.382.6033,"0908 Kaiser Prairie Apt. 449, North Jennifer, NV 33956",South Katelyn,Virginia,75577,USA,2024-11-17,Regular,494.17
CUST_000427,Sherri,Fisher,qkane@example.com,+1-799-871-8428,"59140 Hudson Turnpike, East Pamela, CT 24743",West Kimberly,Wyoming,56845,USA,2024-05-30,Premium,4458.17
CUST_000428,Anne,Yu,russellholly@example.net,526.717.6072x3483,"382 Mary Haven Apt. 561, Lake Ashley, NE 45241",New Lindaberg,Montana,77900,USA,2025-03-05,Budget,1679.38
CUST_000429,Michael,Rhodes,fguerrero@example.net,(596)756-1308x7612,"3468 John Underpass, Melissaview, SC 05817",Port Susanfort,Wisconsin,29826,USA,2023-07-22,Regular,226.74
CUST_000430,Adam,Phelps,yburke@example.org,7162831139,"8094 Kelly Rest, Port Joanton, NH 53950",Port Crystal,Illinois,76845,USA,2024-06-30,Premium,4813.36
CUST_000431,Dawn,Sims,blairjeffrey@example.com,807-877-9462x072,"0817 Livingston Causeway, New Holly, PA 09255",Andrewhaven,Utah,70432,USA,2024-02-11,Budget,2976.9
CUST_000432,Carlos,Lee,shawndavis@example.org,352-335-6178x17032,"1363 Anderson Park, Nicholasborough, IL 59154",Lake Amyport,Kentucky,78168,USA,2023-08-29,Premium,4997.9
CUST_000433,Jessica,Jackson,brandon64@example.net,6163440373,"77822 Alexis Estates, South Patriciashire, ND 24407",Lake Jameshaven,Nebraska,22995,USA,2024-10-08,Budget,4124.96
CUST_000434,Amy,Navarro,rmueller@example.net,236.738.3182x856,"079 Powell Crest Suite 706, Youngfurt, NC 19708",West Kathyfurt,Ohio,19326,USA,2023-09-25,Budget,297.14
